id,speed
1873,35.442303
1874,47.164272
1875,46.856247
1876,46.42897
1877,44.66668
1878,24.11678
1879,20.466995
1880,12.264711
1881,48.10102
1882,48.40136
1883,47.2719
1884,47.607494
1885,19.713404
1886,25.755074
1887,22.317432
1888,21.024006
1889,21.937601
1890,47.81425
1891,20.204697
1892,30.723658
1893,26.998299
1894,20.118847
1895,14.393484
1896,48.40206
1897,48.603878
1898,18.74992
1899,19.202505
1900,13.448159
1901,24.006128
1902,37.67328
1903,49.21904
1904,45.727062
1905,16.952076
1906,18.4586
1907,18.753466
1908,20.363104
1909,16.958136
1910,24.73378
1911,48.18395
1912,47.39671
1913,29.26644
1914,24.651186
1915,28.417374
1916,20.349346
1917,22.561287
1918,34.91735
1919,43.113037
1920,39.51535
1921,47.8981
1922,44.040676
1923,40.72442
1924,38.219143
1925,40.32839
1926,42.959618
1927,43.942665
1928,44.218266
1929,47.3176
1930,36.780937
1931,16.248474
1932,22.536276
1933,20.242594
1934,19.476774
1935,19.21482
1936,43.98027
1937,43.637867
1938,46.568645
1939,46.921272
1940,46.692005
1941,45.394794
1942,37.59671
1943,17.216732
1944,30.547348
1945,26.97303
1946,15.136078
1947,20.897724
1948,42.56866
1949,41.826214
1950,48.82606
1951,46.303143
1952,43.123756
1953,32.811474
1954,18.725233
1955,17.071308
1956,21.510494
1957,16.77952
1958,12.176559
1959,40.400623
1960,46.576317
1961,47.7538
1962,46.44897
1963,46.938732
1964,42.98555
1965,23.815731
1966,19.383204
1967,45.13126
1968,43.844395
1969,48.60433
1970,42.765255
1971,14.623947
1972,15.989036
1973,17.075274
1974,14.402207
1975,10.569635
1976,20.580784
1977,39.618843
1978,48.390446
1979,47.780792
1980,47.992382
1981,46.33946
1982,41.600628
1983,28.969019
1984,25.415009
1985,22.720089
1986,21.404032
1987,18.573769
1988,37.913616
1989,44.30423
1990,47.066036
1991,46.580284
1992,46.047157
1993,43.252705
1994,40.2173
1995,40.679173
1996,38.42185
1997,37.258488
1998,47.979324
1999,35.355743
2000,18.182266
2001,20.23875
2002,20.451538
2003,17.251225
2004,24.201065
2005,42.97947
2006,42.989204
2007,47.63339
2008,14.631473
2009,17.438574
2010,23.248432
2011,18.19875
2012,14.001649
2013,16.352398
2014,20.579346
2015,18.127497
2016,20.549074
2017,15.688518
2018,33.009148
2019,37.071682
2020,41.125633
2021,47.990013
2022,47.026775
2023,46.721138
2024,23.494787
2025,19.590065
2026,20.869835
2027,22.677984
2028,18.532743
2029,44.777386
2030,39.042538
2031,44.308773
2032,47.082146
2033,45.04105
2034,19.182173
2035,14.531168
2036,13.641739
2037,15.189942
2038,8.447208
2039,47.46131
2040,46.791595
2041,47.210796
2042,28.22396
2043,29.641695
2044,19.79165
2045,18.903532
2046,42.645058
2047,41.27053
2048,37.3176
2049,41.046444
2050,34.964508
2051,43.435593
2052,35.503345
2053,47.46681
2054,47.55938
2055,45.43715
2056,17.319727
2057,25.42099
2058,23.051855
2059,19.805439
2060,20.992037
2061,17.965363
2062,14.025631
2063,46.605556
2064,47.3546
2065,46.285336
2066,16.408564
2067,22.36742
2068,18.348656
2069,20.960052
2070,12.480422
2071,35.03293
2072,40.9193
2073,44.75647
2074,47.4571
2075,28.79476
2076,13.522963
2077,14.87029
2078,16.188807
2079,19.664038
2080,20.286558
2081,34.42517
2082,47.837654
2083,46.855415
2084,44.82497
2085,12.92812
2086,21.940565
2087,14.720638
2088,18.703014
2089,43.194275
2090,40.59274
2091,48.354313
2092,47.645782
2093,48.2646
2094,44.89931
2095,14.343719
2096,18.241465
2097,14.361101
2098,14.769651
2099,16.353645
2100,12.228858
2101,38.39818
2102,47.775063
2103,48.695473
2104,47.708122
2105,46.984123
2106,26.1488
2107,23.467983
2108,25.361788
2109,23.50558
2110,19.338188
2111,18.453197
2112,17.329601
2113,34.099945
2114,45.13247
2115,47.367077
2116,46.769844
2117,43.202568
2118,44.431034
2119,40.21161
2120,38.308453
2121,37.561794
2122,41.995575
2123,39.50458
2124,34.24853
2125,36.034386
2126,47.88738
2127,47.812843
2128,47.016445
2129,46.566082
2130,44.671772
2131,16.229445
2132,20.247255
2133,17.429972
2134,16.2443
2135,17.511091
2136,16.857723
2137,10.097541
2138,47.66105
2139,48.150646
2140,17.239065
2141,17.132212
2142,43.482834
2143,48.808777
2144,48.13922
2145,44.93797
2146,14.920831
2147,19.789112
2148,15.214465
2149,15.14892
2150,19.384672
2151,40.336094
2152,45.298668
2153,47.528572
2154,46.790455
2155,46.00872
2156,12.938448
2157,14.1927185
2158,18.491386
2159,15.614729
2160,17.228348
2161,11.655869
2162,33.39544
2163,39.58291
2164,47.8965
2165,30.754402
2166,14.951199
2167,16.95983
2168,19.498857
2169,18.940538
2170,17.834156
2171,16.983784
2172,15.915429
2173,9.988593
2174,43.066822
2175,35.147427
2176,38.845318
2177,49.12752
2178,49.10089
2179,49.582584
2180,20.630703
2181,19.220688
2182,19.38519
2183,18.99907
2184,17.26942
2185,31.337486
2186,39.77027
2187,35.943886
2188,47.36281
2189,46.239983
2190,46.343315
2191,46.225258
2192,44.417427
2193,40.204247
2194,37.490765
2195,42.446312
2196,41.959473
2197,37.050682
2198,37.89435
2199,36.24152
2200,32.99604
2201,37.121964
2202,47.405415
2203,47.24663
2204,45.403732
2205,15.032488
2206,19.212477
2207,11.325293
2208,39.864407
2209,40.77386
2210,45.52027
2211,42.712856
2212,26.060219
2213,18.175196
2214,18.547611
2215,15.630541
2216,6.9205503
2217,20.742794
2218,43.52089
2219,46.913784
2220,47.7251
2221,46.714203
2222,45.816566
2223,43.464886
2224,11.664732
2225,15.293
2226,14.890413
2227,16.502268
2228,10.8672085
2229,8.473871
2230,22.041952
2231,44.073315
2232,47.53679
2233,48.24386
2234,48.5397
2235,47.497585
2236,43.460888
2237,14.085514
2238,19.677168
2239,27.502872
2240,17.033232
2241,24.119043
2242,35.64459
2243,47.506214
2244,49.36597
2245,48.494186
2246,49.3574
2247,48.299183
2248,44.943066
2249,25.52082
2250,13.875753
2251,20.057468
2252,18.144266
2253,14.593534
2254,15.904403
2255,13.226293
2256,7.2697787
2257,15.6106205
2258,22.7332
2259,33.044827
2260,47.985653
2261,47.958416
2262,47.23384
2263,26.875261
2264,17.160465
2265,17.964909
2266,38.003098
2267,47.56872
2268,44.77075
2269,43.57228
2270,44.38481
2271,40.289032
2272,40.35429
2273,43.735073
2274,43.391937
2275,45.257996
2276,36.7359
2277,36.43496
2278,48.338173
2279,47.36402
2280,47.76235
2281,47.05242
2282,23.797005
2283,26.491648
2284,22.347012
2285,20.527813
2286,22.918898
2287,22.277153
2288,12.916012
2289,42.372917
2290,46.657272
2291,21.917707
2292,12.148327
2293,16.519958
2294,18.992085
2295,17.903912
2296,17.418928
2297,44.98301
2298,41.151375
2299,48.830196
2300,47.235935
2301,20.856934
2302,17.205717
2303,15.445298
2304,17.456345
2305,8.863234
2306,6.8630476
2307,37.146168
2308,41.98031
2309,48.387787
2310,47.117054
2311,47.756542
2312,47.211544
2313,44.064262
2314,22.700935
2315,49.371346
2316,48.952938
2317,47.11779
2318,22.334269
2319,15.805214
2320,20.950905
2321,20.830284
2322,16.287956
2323,8.675788
2324,17.212687
2325,36.40636
2326,47.22764
2327,48.266678
2328,47.853283
2329,47.255573
2330,46.408325
2331,40.147644
2332,25.880682
2333,24.207972
2334,18.293253
2335,16.46193
2336,13.429685
2337,37.25717
2338,31.462328
2339,35.458942
2340,47.159492
2341,41.85677
2342,41.90936
2343,43.168404
2344,39.694157
2345,43.216076
2346,48.136208
2347,47.848465
2348,14.69637
2349,24.7476
2350,21.716335
2351,16.763714
2352,22.114185
2353,42.796947
2354,47.568577
2355,48.15663
2356,46.984127
2357,43.25542
2358,15.780607
2359,21.763258
2360,17.44411
2361,15.603129
2362,15.975299
2363,9.969786
2364,8.310385
2365,35.906185
2366,48.25862
2367,48.99797
2368,47.49782
2369,43.97982
2370,23.105927
2371,13.798057
2372,34.246128
2373,44.490456
2374,48.6249
2375,47.338696
2376,12.19814
2377,21.12881
2378,16.360897
2379,13.287794
2380,7.5502086
2381,33.9064
2382,40.928116
2383,48.528904
2384,47.35286
2385,44.10417
2386,12.457664
2387,17.941246
2388,16.181353
2389,33.557762
2390,47.87004
2391,48.91654
2392,48.546967
2393,25.614418
2394,26.10644
2395,20.453365
2396,20.804344
2397,17.86003
2398,48.696945
2399,48.960472
2400,48.912598
2401,34.101246
2402,24.525005
2403,23.8264
2404,32.0819
2405,35.222343
2406,44.54384
2407,45.78728
2408,39.686058
2409,48.63569
2410,48.818798
2411,30.82931
2412,25.554607
2413,30.67671
2414,26.568047
2415,26.387098
2416,15.382839
2417,41.8941
2418,48.29763
2419,47.181133
2420,23.87396
2421,17.935318
2422,47.598087
2423,46.352577
2424,12.708798
2425,15.791865
2426,14.631329
2427,15.985101
2428,12.00364
2429,13.028762
2430,6.7588673
2431,5.202053
2432,35.318447
2433,48.40956
2434,47.515812
2435,22.282482
2436,15.978141
2437,22.528526
2438,23.093742
2439,15.61184
2440,15.13645
2441,40.7795
2442,48.231155
2443,47.788258
2444,46.905956
2445,44.077637
2446,14.595917
2447,20.35848
2448,21.156746
2449,12.579634
2450,11.684579
2451,13.2816305
2452,49.04736
2453,39.19384
2454,25.393482
2455,28.017635
2456,14.721393
2457,35.962955
2458,31.397291
2459,47.10153
2460,45.082043
2461,38.354485
2462,38.75709
2463,40.380547
2464,34.328514
2465,31.69634
2466,38.189938
2467,39.52637
2468,45.0846
2469,47.17643
2470,47.88684
2471,47.31303
2472,46.657684
2473,24.770432
2474,15.205807
2475,17.004103
2476,24.086933
2477,21.576593
2478,18.869852
2479,12.571474
2480,12.810608
2481,43.58154
2482,46.7663
2483,47.294415
2484,46.442867
2485,46.926914
2486,47.842617
2487,23.433521
2488,27.43478
2489,36.76733
2490,29.601469
2491,24.928532
2492,26.117027
2493,19.763424
2494,52.985928
2495,45.47113
2496,48.298214
2497,47.278347
2498,47.728184
2499,46.721344
2500,44.036995
2501,20.091171
2502,12.36443
2503,14.943841
2504,8.860893
2505,19.771326
2506,42.807346
2507,49.152805
2508,48.616898
2509,48.05165
2510,45.302155
2511,13.879364
2512,22.49338
2513,18.560661
2514,18.044853
2515,18.62072
2516,16.150595
2517,34.393593
2518,36.03359
2519,16.618507
2520,21.912104
2521,18.028212
2522,18.324263
2523,10.440698
2524,8.725664
2525,17.523895
2526,34.47317
2527,44.31953
2528,45.203728
2529,48.058094
2530,48.735485
2531,20.468061
2532,21.660269
2533,18.62957
2534,20.262522
2535,29.022688
2536,42.799305
2537,45.834785
2538,44.998173
2539,40.90838
2540,37.033157
2541,38.61563
2542,39.750362
2543,45.25868
2544,47.001175
2545,47.78439
2546,48.14008
2547,47.191772
2548,34.40933
2549,30.691277
2550,28.510075
2551,24.490215
2552,18.969215
2553,31.22601
2554,43.09001
2555,45.5251
2556,47.008347
2557,47.95268
2558,47.42806
2559,47.784706
2560,44.82779
2561,29.43044
2562,18.557732
2563,22.577919
2564,28.30458
2565,19.679007
2566,14.535136
2567,36.47906
2568,47.677563
2569,43.64466
2570,16.422329
2571,25.214954
2572,18.052547
2573,13.611679
2574,11.189098
2575,48.21776
2576,24.19843
2577,12.646137
2578,10.764554
2579,44.085514
2580,39.690987
2581,47.68675
2582,47.318558
2583,47.301804
2584,47.567524
2585,45.899708
2586,20.258835
2587,28.786142
2588,21.807598
2589,24.18024
2590,19.906353
2591,39.615227
2592,33.182682
2593,43.193623
2594,47.117928
2595,46.352554
2596,24.306492
2597,27.086979
2598,28.164818
2599,24.234995
2600,23.038511
2601,16.536667
2602,19.482836
2603,38.536
2604,47.249187
2605,47.66658
2606,47.202415
2607,42.38136
2608,40.768486
2609,42.45242
2610,40.89508
2611,39.212067
2612,39.724617
2613,43.55926
2614,37.399307
2615,46.098156
2616,48.08285
2617,44.8687
2618,25.180943
2619,16.430471
2620,21.95193
2621,30.052046
2622,23.532196
2623,20.109854
2624,21.886263
2625,20.045155
2626,40.58132
2627,48.372887
2628,48.06517
2629,47.515915
2630,24.056934
2631,25.689613
2632,16.97354
2633,18.538599
2634,17.169569
2635,39.171364
2636,45.55043
2637,41.707397
2638,46.79698
2639,47.689823
2640,48.436195
2641,46.978683
2642,22.600351
2643,13.682718
2644,17.540434
2645,13.876133
2646,14.6379795
2647,12.901077
2648,8.779613
2649,44.67437
2650,47.836185
2651,47.816845
2652,48.33748
2653,47.739925
2654,24.275734
2655,16.155888
2656,18.39954
2657,15.4805975
2658,19.40863
2659,42.604214
2660,35.636574
2661,47.871483
2662,48.74468
2663,47.487095
2664,47.24627
2665,23.093542
2666,12.877272
2667,19.09516
2668,16.094055
2669,19.175812
2670,16.663712
2671,43.31753
2672,33.76642
2673,20.013323
2674,18.954409
2675,19.257462
2676,29.103405
2677,34.17426
2678,35.553024
2679,46.015636
2680,45.95348
2681,45.25422
2682,42.25831
2683,38.587986
2684,39.38084
2685,38.87903
2686,47.766563
2687,47.076797
2688,46.488373
2689,43.755154
2690,22.437483
2691,16.290405
2692,19.902756
2693,13.863435
2694,36.986366
2695,43.77967
2696,40.934647
2697,46.670437
2698,46.99923
2699,45.72441
2700,11.591394
2701,13.454631
2702,12.799209
2703,13.540839
2704,35.9327
2705,41.958256
2706,48.85737
2707,50.205635
2708,27.504566
2709,32.219116
2710,26.32715
2711,27.922165
2712,25.232433
2713,23.997404
2714,19.662209
2715,47.318665
2716,47.71597
2717,46.41211
2718,22.929905
2719,17.279636
2720,23.337751
2721,17.030874
2722,17.303812
2723,14.736586
2724,9.973921
2725,21.279978
2726,37.614807
2727,48.369
2728,47.88846
2729,45.20247
2730,21.373466
2731,16.2362
2732,10.887681
2733,21.538025
2734,37.103466
2735,47.704453
2736,49.37059
2737,48.701878
2738,49.211803
2739,48.27407
2740,42.041958
2741,26.90975
2742,23.134697
2743,22.121943
2744,21.201637
2745,18.418678
2746,18.750896
2747,38.351128
2748,48.079956
2749,48.17556
2750,47.777706
2751,44.498875
2752,43.58518
2753,38.22442
2754,41.84968
2755,38.60289
2756,36.25974
2757,48.279324
2758,47.558266
2759,47.835175
2760,20.97169
2761,17.196592
2762,18.095945
2763,12.231966
2764,20.698982
2765,40.470947
2766,47.13835
2767,48.697594
2768,48.781143
2769,47.59201
2770,45.398327
2771,14.658725
2772,22.145693
2773,21.118654
2774,16.88387
2775,17.70974
2776,34.942852
2777,43.927723
2778,44.495426
2779,48.69235
2780,47.617077
2781,48.03533
2782,47.303352
2783,43.6025
2784,21.847965
2785,12.78102
2786,18.931082
2787,16.98539
2788,12.6245575
2789,7.139646
2790,18.320412
2791,34.686657
2792,44.68627
2793,39.564762
2794,44.460964
2795,49.174175
2796,47.68644
2797,15.9424305
2798,21.186491
2799,20.575039
2800,18.1209
2801,16.91691
2802,18.393932
2803,15.663832
2804,20.181417
2805,35.453476
2806,48.01257
2807,48.9241
2808,48.094265
2809,25.776865
2810,14.733195
2811,19.50139
2812,16.411053
2813,15.478816
2814,20.433298
2815,44.046524
2816,37.27551
2817,47.69378
2818,26.415379
2819,25.477163
2820,22.54553
2821,19.314371
2822,33.46463
2823,38.152977
2824,35.62072
2825,43.28738
2826,45.987286
2827,46.333515
2828,46.898438
2829,37.657578
2830,37.884903
2831,35.665318
2832,36.515694
2833,38.02542
2834,38.578075
2835,34.572014
2836,36.61591
2837,47.329563
2838,47.142853
2839,13.406334
2840,18.513449
2841,20.098059
2842,18.099218
2843,16.463995
2844,17.557117
2845,13.317902
2846,38.79369
2847,45.691566
2848,48.754284
2849,48.078503
2850,48.849014
2851,48.214634
2852,47.690056
2853,45.398964
2854,17.156628
2855,16.776083
2856,45.049816
2857,38.794754
2858,43.213303
2859,49.203922
2860,22.679106
2861,14.040274
2862,15.91716
2863,19.952652
2864,17.584791
2865,8.513843
2866,19.284075
2867,34.250107
2868,42.15217
2869,33.258217
2870,21.849226
2871,21.079065
2872,20.12391
2873,16.30429
2874,13.162026
2875,38.481457
2876,47.238895
2877,48.605385
2878,47.72531
2879,48.140682
2880,24.730007
2881,16.390656
2882,20.03693
2883,20.757338
2884,18.854681
2885,14.157456
2886,12.246468
2887,45.68464
2888,39.963814
2889,48.140873
2890,47.248688
2891,46.489033
2892,40.138412
2893,21.10215
2894,20.712278
2895,19.84808
2896,19.155293
2897,18.427845
2898,27.339678
2899,41.47671
2900,35.646572
2901,47.877373
2902,47.452076
2903,39.562584
2904,38.635723
2905,40.09133
2906,42.394245
2907,39.138138
2908,41.624687
2909,37.083717
2910,36.445816
2911,47.09296
2912,46.770565
2913,25.68067
2914,15.921496
2915,27.331018
2916,23.30071
2917,22.144827
2918,38.400574
2919,43.470173
2920,46.873466
2921,47.353157
2922,47.45373
2923,23.403662
2924,18.65226
2925,20.425154
2926,13.7228155
2927,9.030814
2928,8.54799
2929,39.519928
2930,49.154114
2931,47.756355
2932,14.455807
2933,17.915815
2934,18.467999
2935,18.066854
2936,15.771143
2937,8.3976965
2938,45.32071
2939,41.150356
2940,47.84073
2941,47.32334
2942,47.101635
2943,16.523659
2944,24.558382
2945,23.86972
2946,12.024784
2947,20.746706
2948,44.887928
2949,36.074997
2950,41.608414
2951,48.65578
2952,45.437416
2953,23.869686
2954,16.414042
2955,21.623903
2956,17.966492
2957,16.197432
2958,17.497875
2959,19.204
2960,41.70676
2961,36.64515
2962,47.931797
2963,49.38204
2964,41.446026
2965,26.968056
2966,20.994978
2967,22.311333
2968,24.661726
2969,21.819946
2970,21.167221
2971,32.320274
2972,45.781815
2973,47.783142
2974,47.592155
2975,44.030125
2976,39.3221
2977,35.73243
2978,47.10253
2979,25.12941
2980,19.829958
2981,17.990429
2982,20.781034
2983,16.281067
2984,11.913003
2985,44.74229
2986,47.773304
2987,47.80357
2988,47.843758
2989,44.217815
2990,14.588734
2991,18.16068
2992,25.418644
2993,22.711159
2994,15.783582
2995,11.642558
2996,18.950325
2997,43.592766
2998,45.491005
2999,48.93537
3000,47.819996
3001,47.478115
3002,24.483168
3003,16.609566
3004,16.666557
3005,8.473434
3006,40.162666
3007,44.80786
3008,47.37399
3009,44.786118
3010,18.26472
3011,17.586838
3012,22.584755
3013,39.289925
3014,44.364002
3015,34.964527
3016,48.62632
3017,24.489662
3018,22.772837
3019,17.556652
3020,16.413277
3021,10.897565
3022,19.716356
3023,32.416115
3024,46.264473
3025,39.490158
3026,18.108906
3027,15.589963
3028,19.300081
3029,19.126286
3030,18.331116
3031,34.915565
3032,44.490025
3033,46.775463
3034,46.794483
3035,47.07535
3036,44.42189
3037,40.106937
3038,39.469296
3039,40.048294
3040,38.908092
3041,39.218887
3042,35.661068
3043,44.24025
3044,43.114838
3045,43.04459
3046,47.126404
3047,47.31189
3048,43.89384
3049,14.38212
3050,24.198368
3051,17.433931
3052,16.846386
3053,14.612894
3054,16.108107
3055,12.967716
3056,45.884422
3057,48.38398
3058,48.688717
3059,47.97235
3060,48.581753
3061,16.400421
3062,23.342545
3063,17.653917
3064,13.958697
3065,15.760179
3066,14.452026
3067,11.589398
3068,44.019905
3069,38.891617
3070,48.845905
3071,48.40403
3072,47.83611
3073,47.78811
3074,22.865622
3075,21.523396
3076,23.674538
3077,17.932098
3078,16.136913
3079,16.210047
3080,8.323528
3081,36.560833
3082,44.019253
3083,44.105694
3084,48.99615
3085,48.066322
3086,47.830177
3087,23.223688
3088,16.063602
3089,21.289228
3090,22.622986
3091,14.928459
3092,16.471582
3093,13.521551
3094,37.980873
3095,35.644547
3096,49.459866
3097,47.627472
3098,24.40776
3099,20.789799
3100,21.667253
3101,16.525267
3102,16.165012
3103,17.436666
3104,8.419403
3105,39.284096
3106,38.22676
3107,48.1542
3108,47.684555
3109,46.572998
3110,22.96629
3111,19.04701
3112,17.485563
3113,19.22816
3114,33.519737
3115,35.412632
3116,46.725502
3117,46.57725
3118,42.731842
3119,38.797302
3120,37.595707
3121,39.824
3122,38.73921
3123,40.888626
3124,38.8442
3125,34.98612
3126,36.1547
3127,35.0945
3128,42.74857
3129,47.441208
3130,47.86511
3131,46.86809
3132,46.881943
3133,23.347446
3134,15.36588
3135,17.191778
3136,22.705206
3137,22.97569
3138,17.732424
3139,13.111033
3140,47.486347
3141,25.001265
3142,16.528116
3143,16.52729
3144,11.961056
3145,10.170819
3146,47.9125
3147,48.42651
3148,45.99585
3149,43.60594
3150,13.075786
3151,9.74001
3152,34.53269
3153,44.912643
3154,48.184685
3155,47.314632
3156,14.6298485
3157,21.577143
3158,17.984577
3159,19.855116
3160,16.13175
3161,48.401237
3162,44.98074
3163,24.5641
3164,16.458519
3165,19.96949
3166,16.767244
3167,17.25347
3168,16.313862
3169,9.428366
3170,21.764717
3171,36.743214
3172,48.682964
3173,49.018112
3174,49.024067
3175,25.210627
3176,19.91993
3177,19.477158
3178,19.85019
3179,15.038025
3180,17.298351
3181,21.014614
3182,17.723003
3183,41.691036
3184,34.267475
3185,35.192787
3186,45.082355
3187,46.751934
3188,46.951912
3189,46.9343
3190,45.31454
3191,42.316074
3192,37.468513
3193,40.725735
3194,40.031017
3195,42.006306
3196,45.742268
3197,48.385147
3198,48.219456
3199,47.496613
3200,48.18101
3201,44.117558
3202,23.843897
3203,15.451979
3204,20.62026
3205,15.718294
3206,11.873261
3207,34.565987
3208,40.693405
3209,35.62306
3210,48.45497
3211,47.493183
3212,48.185577
3213,47.858925
3214,44.709908
3215,16.497414
3216,21.143581
3217,15.623953
3218,38.68067
3219,39.37082
3220,42.771523
3221,48.69129
3222,47.19023
3223,47.707417
3224,19.627237
3225,22.362179
3226,18.065884
3227,10.136161
3228,36.134724
3229,39.256256
3230,43.972332
3231,48.15194
3232,46.80418
3233,47.393402
3234,46.913826
3235,21.294123
3236,17.467915
3237,15.472893
3238,17.776213
3239,9.275055
3240,21.794464
3241,43.237354
3242,49.158905
3243,48.609592
3244,24.016588
3245,14.100355
3246,16.831617
3247,21.574999
3248,20.135723
3249,16.186049
3250,13.01458
3251,14.399081
3252,18.413551
3253,35.266853
3254,30.36272
3255,34.712563
3256,48.54238
3257,48.616364
3258,26.036606
3259,25.670958
3260,16.519186
3261,16.340183
3262,40.083534
3263,38.007305
3264,31.438929
3265,44.690144
3266,46.87995
3267,40.349113
3268,38.429924
3269,40.72563
3270,39.827087
3271,36.245255
3272,45.226334
3273,47.066807
3274,46.515755
3275,16.777401
3276,19.231457
3277,16.31383
3278,10.857183
3279,23.493793
3280,40.639843
3281,46.58476
3282,47.92554
3283,47.21946
3284,24.014135
3285,20.665384
3286,19.071487
3287,18.349136
3288,14.496483
3289,15.835551
3290,12.816976
3291,10.690088
3292,38.039097
3293,43.077835
3294,36.481976
3295,37.200966
3296,46.832584
3297,47.618233
3298,44.00951
3299,21.633207
3300,17.407446
3301,16.700136
3302,49.255257
3303,47.98981
3304,48.794277
3305,47.73684
3306,24.84333
3307,16.872503
3308,18.673195
3309,16.198946
3310,16.28172
3311,10.959335
3312,19.344854
3313,33.13469
3314,48.361942
3315,49.560844
3316,47.012157
3317,44.305927
3318,23.648342
3319,15.881763
3320,17.010128
3321,21.908201
3322,17.872625
3323,13.911232
3324,13.2065935
3325,11.674473
3326,6.7165017
3327,15.686664
3328,36.927944
3329,43.06565
3330,48.75684
3331,47.557526
3332,23.571095
3333,25.549212
3334,44.634224
3335,47.393326
3336,46.954933
3337,46.453114
3338,43.613827
3339,43.06912
3340,40.86316
3341,40.032177
3342,36.952713
3343,38.14339
3344,26.864496
3345,40.860653
3346,46.051723
3347,46.80096
3348,46.20371
3349,43.97672
3350,23.673054
3351,14.638248
3352,17.231518
3353,16.2058
3354,11.31904
3355,18.4741
3356,37.915092
3357,45.84697
3358,47.97488
3359,48.886772
3360,23.953945
3361,22.423532
3362,22.939304
3363,14.572833
3364,11.982507
3365,17.992544
3366,37.490032
3367,48.045452
3368,45.296272
3369,25.310354
3370,15.29809
3371,38.14809
3372,41.100574
3373,47.541767
3374,48.983086
3375,48.320816
3376,48.39336
3377,24.996508
3378,14.048204
3379,15.056877
3380,21.456017
3381,15.152375
3382,14.961651
3383,14.460681
3384,5.000218
3385,14.368889
3386,31.067923
3387,46.768913
3388,28.20467
3389,26.927189
3390,8.603123
3391,16.38539
3392,28.556421
3393,48.196583
3394,49.59556
3395,48.60233
3396,46.971874
3397,22.57021
3398,24.163994
3399,17.56966
3400,18.093546
3401,19.589092
3402,20.04519
3403,20.719664
3404,24.082525
3405,44.260483
3406,47.797276
3407,47.972828
3408,47.53079
3409,46.73637
3410,46.93922
3411,42.38503
3412,39.306877
3413,39.11043
3414,31.226175
3415,46.629635
3416,44.980843
3417,25.830572
3418,29.499256
3419,21.377094
3420,20.602003
3421,14.333621
3422,16.290955
3423,42.017727
3424,48.307827
3425,48.765175
3426,48.607944
3427,45.618652
3428,30.995455
3429,35.21819
3430,32.329155
3431,26.161432
3432,26.762115
3433,19.895237
3434,18.867601
3435,32.723724
3436,43.12313
3437,48.55459
3438,50.8231
3439,48.958282
3440,48.513496
3441,29.432724
3442,26.244926
3443,25.672295
3444,18.250679
3445,15.91431
3446,30.22134
3447,44.151783
3448,48.700207
3449,47.229057
3450,47.957882
3451,47.413864
3452,45.270454
3453,38.18087
3454,26.462189
3455,20.779219
3456,20.922709
3457,20.825924
3458,10.942678
3459,46.924297
3460,49.206264
3461,48.63057
3462,48.020924
3463,47.490887
3464,22.051422
3465,17.45552
3466,19.648993
3467,20.285507
3468,11.38552
3469,39.43209
3470,48.398457
3471,46.41205
3472,28.42047
3473,25.671076
3474,25.480524
3475,25.137024
3476,36.561455
3477,40.610962
3478,36.84761
3479,44.65284
3480,47.155174
3481,46.920822
3482,47.51252
3483,47.128983
3484,46.921402
3485,46.245346
3486,45.604286
3487,44.569595
3488,42.314484
3489,39.09704
3490,38.69026
3491,44.420326
3492,43.91852
3493,47.545677
3494,45.873386
3495,41.9653
3496,27.682615
3497,19.93598
3498,16.383446
3499,13.672109
3500,25.780767
3501,46.689617
3502,39.486797
3503,44.87057
